1.000000000000000000e+00,2.612249993297478638e-03,3.060166052652841737e-04
0.000000000000000000e+00,2.283063158183069874e-01,9.890109135171408494e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
